Shape,Shape_Type,Area (m2),Depth (m),Width (m),Weight (kg/m),Ix (m4),Iy (m4),Plastic Mod Xp (m3),Plastic Mod Yp (m3),Cost per Meter (usd)
WT18X426.5,WT,0.0126,0.54864,0.46227999999999997,426.5,1.8636799999999997e-05,9.567999999999999e-06,0.00046904,0.00041492,703.72
WT18X401,WT,0.0118,0.54102,0.4572,401.0,1.70976e-05,8.735999999999999e-06,0.0004346,0.00038212,661.65
WT18X361.5,WT,0.010700000000000001,0.5308599999999999,0.45212,361.5,1.5017599999999998e-05,7.695999999999999e-06,0.0003854,0.00034112,596.48
WT18X326,WT,0.00962,0.5206999999999999,0.44704,326.0,1.3145599999999998e-05,6.697599999999999e-06,0.00034112,0.00030176,537.9
WT18X264.5,WT,0.0077800000000000005,0.5054599999999999,0.43688,264.5,1.0150399999999999e-05,5.1584e-06,0.00026896,0.0002378,436.42
WT18X243.5,WT,0.007170000000000001,0.5003799999999999,0.43434,243.5,9.2352e-06,4.659199999999999e-06,0.000246,0.00021484,401.77
WT18X220.5,WT,0.006490000000000001,0.4927599999999999,0.43179999999999996,220.5,8.236799999999999e-06,4.147519999999999e-06,0.00021976,0.00019187999999999999,363.82
WT18X197.5,WT,0.00581,0.48767999999999995,0.42672,197.5,7.238399999999999e-06,3.6483199999999996e-06,0.00019516,0.00017056,325.88
WT18X180.5,WT,0.0053,0.4826,0.42417999999999995,180.5,6.531199999999999e-06,3.2697599999999998e-06,0.00017548,0.00015416,297.82
WT18X165,WT,0.00484,0.47752,0.42164,165.0,5.865599999999999e-06,2.9577599999999996e-06,0.00015908,0.00014022,272.25
WT18X151,WT,0.00445,0.47497999999999996,0.42417999999999995,151.0,5.324799999999999e-06,2.6956799999999997e-06,0.000145632,0.000127592,249.15
WT18X141,WT,0.00415,0.47244,0.42164,141.0,4.950399999999999e-06,2.49184e-06,0.000135464,0.00011840800000000001,232.65
WT18X131,WT,0.00385,0.46735999999999994,0.42164,131.0,4.6176e-06,2.2671999999999997e-06,0.0001271,0.00010791199999999999,216.15
WT18X123.5,WT,0.00363,0.46482,0.4191,123.5,4.3264e-06,2.10912e-06,0.000120212,0.000100696,203.77
WT18X115.5,WT,0.0034100000000000003,0.46227999999999997,0.4191,115.5,4.0684799999999995e-06,1.9552e-06,0.00011332399999999999,9.347999999999999e-05,190.57
WT18X193.5,WT,0.00568,0.49529999999999996,0.32258,193.5,7.945599999999999e-06,1.83456e-06,0.00022304,0.00011381600000000001,319.27
WT18X175,WT,0.00515,0.49022,0.32004,175.0,7.1552e-06,1.6224e-06,0.00020171999999999999,0.000101516,288.75
WT18X159,WT,0.0046700000000000005,0.48514,0.31496,159.0,6.3648e-06,1.4185599999999998e-06,0.0001804,9.02e-05,262.35
WT18X143,WT,0.004200000000000001,0.48005999999999993,0.31242000000000003,143.0,5.6576e-06,1.25216e-06,0.00016072,8.0196e-05,235.95
WT18X128,WT,0.0037600000000000003,0.47497999999999996,0.30988,128.0,5.0335999999999995e-06,1.09824e-06,0.000143336,7.0848e-05,211.2
WT18X116,WT,0.0034000000000000002,0.47244,0.30734,116.0,4.4927999999999996e-06,9.7344e-07,0.00012874,6.3304e-05,191.4
WT18X105,WT,0.00309,0.46482,0.30988,105.0,4.0975999999999995e-06,8.5696e-07,0.00011988399999999999,5.5431999999999994e-05,173.25
WT18X97,WT,0.00285,0.46227999999999997,0.30734,97.0,3.7481599999999997e-06,7.779199999999999e-07,0.00010988,5.0675999999999994e-05,160.05
WT18X91,WT,0.00268,0.46227999999999997,0.30734,91.0,3.5152e-06,7.238399999999999e-07,0.000103484,4.7232e-05,150.15
WT18X85,WT,0.0025,0.45974000000000004,0.30479999999999996,85.0,3.2697599999999998e-06,6.655999999999999e-07,9.6596e-05,4.3624e-05,140.25
WT18X80,WT,0.00235,0.4572,0.30479999999999996,80.0,3.0783999999999996e-06,6.115199999999999e-07,9.151199999999999e-05,4.0344e-05,132.0
WT18X75,WT,0.00221,0.45465999999999995,0.30479999999999996,75.0,2.9036799999999997e-06,5.615999999999999e-07,8.7084e-05,3.69e-05,123.75
WT18X67.5,WT,0.00199,0.45212,0.30479999999999996,67.5,2.64992e-06,4.7008e-07,8.1508e-05,3.0996e-05,111.38
WT16.5X193.5,WT,0.0057,0.4572,0.41147999999999996,193.5,6.0736e-06,3.3696e-06,0.00017548,0.000164,319.27
WT16.5X177,WT,0.00521,0.45212,0.40894,177.0,5.491199999999999e-06,3.03264e-06,0.000158752,0.000148584,292.05
WT16.5X159,WT,0.00468,0.44704,0.4064,159.0,4.8256e-06,2.6832e-06,0.000140712,0.00013234800000000001,262.35
WT16.5X145.5,WT,0.00428,0.44195999999999996,0.40386,145.5,4.4096e-06,2.4169599999999996e-06,0.000128412,0.00011988399999999999,240.07
WT16.5X131.5,WT,0.0038700000000000006,0.43942,0.40132,131.5,3.92288e-06,2.1507199999999997e-06,0.000115128,0.00010742,216.97
WT16.5X120.5,WT,0.0035600000000000002,0.43434,0.40386,120.5,3.6275199999999997e-06,1.9385599999999997e-06,0.00010791199999999999,9.643199999999999e-05,198.82
WT16.5X110.5,WT,0.0032600000000000003,0.43179999999999996,0.40132,110.5,3.3238399999999997e-06,1.7472e-06,9.9712e-05,8.7248e-05,182.32
WT16.5X100.5,WT,0.00297,0.42672,0.39877999999999997,100.5,3.0159999999999996e-06,1.5599999999999999e-06,9.101999999999999e-05,7.8064e-05,165.82
WT16.5X84.5,WT,0.00247,0.4292599999999999,0.29209999999999997,84.5,2.69984e-06,6.448e-07,8.3804e-05,4.4279999999999996e-05,139.42
WT16.5X76,WT,0.0022500000000000003,0.42417999999999995,0.29463999999999996,76.0,2.46272e-06,5.6576e-07,7.7736e-05,3.8704e-05,125.4
WT16.5X70.5,WT,0.0020700000000000002,0.42417999999999995,0.29209999999999997,70.5,2.2963199999999996e-06,5.1168e-07,7.3308e-05,3.4932000000000004e-05,116.32
WT16.5X65,WT,0.0019100000000000002,0.4191,0.29209999999999997,65.0,2.13408e-06,4.5343999999999996e-07,6.9044e-05,3.0996e-05,107.25
WT16.5X59,WT,0.00174,0.41655999999999993,0.29209999999999997,59.0,1.95104e-06,3.8895999999999996e-07,6.4288e-05,2.6732e-05,97.35
WT15X195.5,WT,0.00576,0.42164,0.39624,195.5,5.075199999999999e-06,3.21984e-06,0.000158916,0.000162688,322.57
WT15X178.5,WT,0.00525,0.41655999999999993,0.3937,178.5,4.534399999999999e-06,2.88288e-06,0.000143008,0.00014694399999999998,294.52
WT15X163,WT,0.0048000000000000004,0.41147999999999996,0.39116,163.0,4.080959999999999e-06,2.58752e-06,0.00012923199999999999,0.00013284,268.95
WT15X146,WT,0.0043,0.4064,0.38862,146.0,3.58176e-06,2.28384e-06,0.00011414399999999998,0.000117916,240.9
WT15X130.5,WT,0.00385,0.40132,0.38608,130.5,3.1824e-06,1.9967999999999997e-06,0.00010233599999999999,0.00010381199999999999,215.32
WT15X117.5,WT,0.0034700000000000004,0.39877999999999997,0.38354,117.5,2.80384e-06,1.77632e-06,9.0364e-05,9.315199999999999e-05,193.88
WT15X105.5,WT,0.0031100000000000004,0.3937,0.38354,105.5,2.5375999999999996e-06,1.5724799999999999e-06,8.282e-05,8.2164e-05,174.07
WT15X95.5,WT,0.0028,0.38862,0.381,95.5,2.28384e-06,1.39776e-06,7.4948e-05,7.3308e-05,157.57
WT15X86.5,WT,0.00254,0.38608,0.381,86.5,2.06752e-06,1.2438399999999999e-06,6.838800000000001e-05,6.5436e-05,142.72
WT15X74,WT,0.00218,0.38862,0.2667,74.0,1.9385599999999997e-06,4.7424e-07,6.6584e-05,3.5588e-05,122.1
WT15X66,WT,0.0019500000000000001,0.38608,0.2667,66.0,1.7513599999999998e-06,4.0767999999999996e-07,6.1336e-05,3.0504e-05,108.9
WT15X62,WT,0.00182,0.38354,0.2667,62.0,1.6473599999999998e-06,3.76064e-07,5.7891999999999994e-05,2.8207999999999998e-05,102.3
WT15X58,WT,0.0017100000000000001,0.381,0.2667,58.0,1.55168e-06,3.4153599999999997e-07,5.526800000000001e-05,2.5583999999999998e-05,95.7
WT15X54,WT,0.00159,0.37846,0.2667,54.0,1.4518399999999999e-06,3.0368e-07,5.248e-05,2.2796e-05,89.1
WT15X49.5,WT,0.0014500000000000001,0.37592,0.2667,49.5,1.33952e-06,2.65824e-07,4.9199999999999997e-05,2.0008e-05,81.67
WT15X45,WT,0.00132,0.37592,0.26416,45.0,1.2064e-06,2.3836799999999998e-07,4.4444000000000003e-05,1.804e-05,74.25
WT13.5X269.5,WT,0.00793,0.41402,0.38862,269.5,6.3648e-06,4.4096e-06,0.00020992,0.00022632,444.67
WT13.5X184,WT,0.00542,0.38608,0.37338,184.0,3.906239999999999e-06,2.7247999999999997e-06,0.000133988,0.00014645199999999999,303.6
WT13.5X168,WT,0.00495,0.381,0.37084,168.0,3.49024e-06,2.44192e-06,0.000120376,0.000132512,277.2
WT13.5X153.5,WT,0.004520000000000001,0.37592,0.36576,153.5,3.13248e-06,2.19232e-06,0.00010889600000000001,0.000119556,253.27
WT13.5X140.5,WT,0.00415,0.37084,0.36576,140.5,2.8163199999999997e-06,1.98432e-06,9.8236e-05,0.00010889600000000001,231.82
WT13.5X129,WT,0.0038100000000000005,0.36829999999999996,0.36322,129.0,2.55008e-06,1.7888e-06,8.9708e-05,9.872800000000001e-05,212.85
WT13.5X117.5,WT,0.0034700000000000004,0.36322,0.36067999999999995,117.5,2.31296e-06,1.59744e-06,8.2e-05,8.888800000000001e-05,193.88
WT13.5X108.5,WT,0.0032,0.36067999999999995,0.35813999999999996,108.5,2.0883199999999997e-06,1.4643199999999998e-06,7.4128e-05,8.1836e-05,179.02
WT13.5X97,WT,0.00286,0.35813999999999996,0.35559999999999997,97.0,1.84704e-06,1.2854399999999998e-06,6.609199999999999e-05,7.232400000000001e-05,160.05
WT13.5X89,WT,0.0026300000000000004,0.35306,0.35813999999999996,89.0,1.7222399999999998e-06,1.15648e-06,6.2648e-05,6.461599999999999e-05,146.85
WT13.5X80.5,WT,0.00238,0.35052,0.35559999999999997,80.5,1.54752e-06,1.0316799999999999e-06,5.6415999999999997e-05,5.8055999999999994e-05,132.82
WT13.5X73,WT,0.0021600000000000005,0.34797999999999996,0.35559999999999997,73.0,1.39776e-06,9.2352e-07,5.1167999999999995e-05,5.1988e-05,120.45
WT13.5X64.5,WT,0.00189,0.35052,0.254,64.5,1.3436799999999998e-06,3.8355199999999997e-07,5.084e-05,3.0175999999999997e-05,106.42
WT13.5X57,WT,0.00168,0.34543999999999997,0.25654,57.0,1.20224e-06,3.2988799999999994e-07,4.6412e-05,2.5912000000000002e-05,94.05
WT13.5X51,WT,0.0015,0.3429,0.254,51.0,1.0732799999999998e-06,2.89536e-07,4.1492e-05,2.2796e-05,84.15
WT13.5X47,WT,0.0013800000000000002,0.3429,0.254,47.0,9.9424e-07,2.5791999999999997e-07,3.9032e-05,2.0336e-05,77.55
WT13.5X42,WT,0.00124,0.34036,0.254,42.0,8.985599999999999e-07,2.1964799999999998e-07,3.5916e-05,1.7383999999999998e-05,69.3
WT12X185,WT,0.00545,0.35559999999999997,0.34797999999999996,185.0,3.2406399999999998e-06,2.4169599999999996e-06,0.00012250800000000001,0.00013956399999999998,305.25
WT12X167.5,WT,0.00491,0.35052,0.3429,167.5,2.85376e-06,2.13408e-06,0.00010873199999999999,0.00012447600000000002,276.38
WT12X153,WT,0.00449,0.34543999999999997,0.34036,153.0,2.5417599999999997e-06,1.9135999999999998e-06,9.741599999999999e-05,0.00011250399999999999,252.45
WT12X139.5,WT,0.0041,0.34036,0.33782,139.5,2.2713599999999997e-06,1.71392e-06,8.7904e-05,0.000101516,230.17
WT12X125,WT,0.0036799999999999997,0.33527999999999997,0.33527999999999997,125.0,1.98848e-06,1.50592e-06,7.7408e-05,9.003599999999999e-05,206.25
WT12X114.5,WT,0.00336,0.3302,0.33274,114.5,1.7929599999999998e-06,1.35616e-06,7.0356e-05,8.1508e-05,188.92
WT12X103.5,WT,0.00303,0.32766,0.3302,103.5,1.5891199999999999e-06,1.20224e-06,6.2812e-05,7.2816e-05,170.77
WT12X96,WT,0.00282,0.32258,0.3302,96.0,1.456e-06,1.1024e-06,5.7728e-05,6.707599999999999e-05,158.4
WT12X88,WT,0.0025800000000000003,0.32004,0.32766,88.0,1.32704e-06,9.983999999999998e-07,5.280800000000001e-05,6.1008e-05,145.2
WT12X81,WT,0.0023899999999999998,0.3175,0.3302,81.0,1.21888e-06,9.193599999999999e-07,4.9035999999999996e-05,5.6088e-05,133.65
WT12X73,WT,0.00215,0.31496,0.32766,73.0,1.09824e-06,8.112e-07,4.4608e-05,4.9692e-05,120.45
WT12X65.5,WT,0.00193,0.30988,0.32766,65.5,9.9008e-07,7.072e-07,4.0672e-05,4.346e-05,108.07
WT12X58.5,WT,0.00172,0.30734,0.32512,58.5,8.819199999999999e-07,6.198399999999999e-07,3.6572e-05,3.8048e-05,96.52
WT12X52,WT,0.0015300000000000001,0.30479999999999996,0.32512,52.0,7.862399999999999e-07,5.408e-07,3.28e-05,3.3292e-05,85.8
WT12X51.5,WT,0.00151,0.31242000000000003,0.2286,51.5,8.4864e-07,2.4835199999999997e-07,3.608e-05,2.1812e-05,84.97
WT12X47,WT,0.0013800000000000002,0.30988,0.230378,47.0,7.7376e-07,2.2671999999999998e-07,3.3292e-05,1.968e-05,77.55
WT12X42,WT,0.00124,0.30734,0.22910799999999998,42.0,6.9056e-07,1.96352e-07,3.0012e-05,1.722e-05,69.3
WT12X38,WT,0.00112,0.30479999999999996,0.228346,38.0,6.281599999999999e-07,1.7180799999999997e-07,2.7715999999999997e-05,1.50552e-05,62.7
WT12X34,WT,0.001,0.30226,0.227838,34.0,5.6992e-07,1.46432e-07,2.5583999999999998e-05,1.2873999999999999e-05,56.1
WT12X31,WT,0.000911,0.30226,0.178816,31.0,5.449599999999999e-07,7.155199999999999e-08,2.5583999999999998e-05,8.036e-06,51.15
WT12X27.5,WT,0.00081,0.29972,0.178054,27.5,4.8672e-07,6.032e-08,2.3123999999999997e-05,6.8060000000000006e-06,45.38
WT10.5X137.5,WT,0.00409,0.30734,0.32766,137.5,1.7472e-06,1.63904e-06,7.4948e-05,0.000100204,226.88
WT10.5X124,WT,0.0037,0.30226,0.32512,124.0,1.53088e-06,1.4518399999999999e-06,6.609199999999999e-05,8.938e-05,204.6
WT10.5X111.5,WT,0.0033200000000000005,0.29717999999999994,0.32258,111.5,1.3478399999999999e-06,1.27712e-06,5.8876e-05,7.9212e-05,183.97
WT10.5X100.5,WT,0.0029600000000000004,0.29209999999999997,0.32004,100.5,1.1856e-06,1.12736e-06,5.2316e-05,7.0684e-05,165.82
WT10.5X91,WT,0.00268,0.28956,0.3175,91.0,1.05248e-06,1.0025599999999999e-06,4.6739999999999996e-05,6.3304e-05,150.15
WT10.5X83,WT,0.00244,0.28447999999999996,0.31496,83.0,9.4016e-07,9.0272e-07,4.1819999999999996e-05,5.74e-05,136.95
WT10.5X73.5,WT,0.0021600000000000005,0.2794,0.3175,73.5,8.4864e-07,7.8208e-07,3.8868e-05,4.9199999999999997e-05,121.27
WT10.5X66,WT,0.0019399999999999999,0.27686,0.31496,66.0,7.5296e-07,6.9056e-07,3.4604e-05,4.3787999999999995e-05,108.9
WT10.5X61,WT,0.00179,0.27432,0.31496,61.0,6.9056e-07,6.3232e-07,3.1652e-05,4.0344e-05,100.65
WT10.5X55.5,WT,0.0016300000000000002,0.27432,0.31242000000000003,55.5,6.24e-07,5.6992e-07,2.87e-05,3.6408e-05,91.57
WT10.5X50.5,WT,0.00149,0.27177999999999997,0.31242000000000003,50.5,5.615999999999999e-07,5.158399999999999e-07,2.5912000000000002e-05,3.3128e-05,83.32
WT10.5X46.5,WT,0.00137,0.27432,0.213868,46.5,5.990399999999999e-07,1.9302399999999997e-07,2.9355999999999998e-05,1.804e-05,76.72
WT10.5X41.5,WT,0.00122,0.27177999999999997,0.21234399999999998,41.5,5.2832e-07,1.69312e-07,2.5747999999999998e-05,1.59736e-05,68.47
WT10.5X36.5,WT,0.00107,0.26924,0.21082,36.5,4.5759999999999997e-07,1.4684799999999997e-07,2.2632e-05,1.3956399999999999e-05,60.22
WT10.5X34,WT,0.001,0.26924,0.21005799999999997,34.0,4.2848e-07,1.3478399999999997e-07,2.1156e-05,1.28412e-05,56.1
WT10.5X31,WT,0.0009130000000000001,0.2667,0.209296,31.0,3.9020799999999994e-07,1.19392e-07,1.9516e-05,1.1430799999999999e-05,51.15
WT10.5X27.5,WT,0.00081,0.26416,0.208788,27.5,3.51104e-07,1.0067199999999999e-07,1.7876e-05,9.6596e-06,45.38
WT10.5X24,WT,0.0007070000000000001,0.26162,0.206756,24.0,3.11584e-07,8.070399999999999e-08,1.6236000000000002e-05,7.8064e-06,39.6
WT10.5X28.5,WT,0.000837,0.2667,0.166624,28.5,3.76064e-07,6.3648e-08,1.9352e-05,7.6588e-06,47.02
WT10.5X25,WT,0.0007360000000000001,0.26416,0.165862,25.0,3.3404799999999995e-07,5.1999999999999996e-08,1.7548e-05,6.2648e-06,41.25
WT10.5X22,WT,0.0006490000000000001,0.26162,0.1651,22.0,2.9577599999999996e-07,4.2848e-08,1.58752e-05,5.2152000000000005e-06,36.3
WT9X155.5,WT,0.00458,0.28447999999999996,0.30479999999999996,155.5,1.59328e-06,1.65568e-06,7.6424e-05,0.00010856800000000001,256.57
WT9X141.5,WT,0.00417,0.27686,0.30226,141.5,1.40192e-06,1.4643199999999998e-06,6.806e-05,9.7088e-05,233.47
WT9X129,WT,0.0038,0.27177999999999997,0.29972,129.0,1.2396799999999998e-06,1.30624e-06,6.068e-05,8.757599999999999e-05,212.85
WT9X117,WT,0.00343,0.2667,0.29717999999999994,117.0,1.08576e-06,1.16064e-06,5.3628e-05,7.8556e-05,193.05
WT9X105.5,WT,0.00312,0.26162,0.29463999999999996,105.5,9.526399999999999e-07,1.02336e-06,4.7724e-05,7.0028e-05,174.07
WT9X96,WT,0.0028100000000000004,0.25908,0.29209999999999997,96.0,8.403199999999999e-07,9.151999999999999e-07,4.2312e-05,6.2976e-05,158.4
WT9X87.5,WT,0.0025700000000000002,0.254,0.28956,87.5,7.5296e-07,8.153599999999999e-07,3.8376e-05,5.6415999999999997e-05,144.38
WT9X79,WT,0.00232,0.250444,0.28702,79.0,6.655999999999999e-07,7.238399999999999e-07,3.4112e-05,5.0348e-05,130.35
WT9X71.5,WT,0.0021000000000000003,0.24764999999999998,0.28447999999999996,71.5,5.907199999999999e-07,6.489599999999999e-07,3.034e-05,4.5428e-05,117.97
WT9X65,WT,0.00192,0.244602,0.28447999999999996,65.0,5.2832e-07,5.7824e-07,2.7388e-05,4.0836e-05,107.25
WT9X59.5,WT,0.0017600000000000003,0.24104599999999998,0.28702,59.5,4.9504e-07,5.2416e-07,2.6076e-05,3.69e-05,98.17
WT9X53,WT,0.00156,0.23799799999999996,0.28447999999999996,53.0,4.3264e-07,4.5759999999999997e-07,2.3123999999999997e-05,3.2307999999999996e-05,87.45
WT9X48.5,WT,0.00142,0.23622,0.28193999999999997,48.5,3.9020799999999994e-07,4.1599999999999997e-07,2.0827999999999998e-05,2.952e-05,80.02
WT9X43,WT,0.00127,0.23367999999999997,0.28193999999999997,43.0,3.42784e-07,3.6441599999999997e-07,1.8367999999999998e-05,2.5912000000000002e-05,70.95
WT9X38,WT,0.00111,0.231394,0.2794,38.0,2.98688e-07,3.16992e-07,1.61212e-05,2.2632e-05,62.7
WT9X35.5,WT,0.0010400000000000001,0.234696,0.19405599999999998,35.5,3.25312e-07,1.25216e-07,1.8367999999999998e-05,1.2939599999999999e-05,58.57
WT9X32.5,WT,0.0009550000000000001,0.233172,0.19278599999999999,32.5,2.94112e-07,1.1398399999999998e-07,1.6564e-05,1.18408e-05,53.62
WT9X30,WT,0.0008820000000000001,0.23164799999999997,0.19202399999999997,30.0,2.69152e-07,1.0399999999999999e-07,1.5235599999999999e-05,1.08732e-05,49.5
WT9X27.5,WT,0.00081,0.230124,0.191262,27.5,2.4752e-07,9.359999999999999e-08,1.41532e-05,9.7908e-06,45.38
WT9X25,WT,0.0007340000000000001,0.2286,0.1905,25.0,2.2255999999999998e-07,8.319999999999999e-08,1.27756e-05,8.774e-06,41.25
WT9X23,WT,0.000677,0.22936199999999998,0.15392399999999998,23.0,2.16736e-07,4.7008e-08,1.27428e-05,6.0844e-06,37.95
WT9X20,WT,0.000588,0.22732999999999998,0.152908,20.0,1.8636799999999997e-07,3.9728e-08,1.10372e-05,5.1988e-06,33.0
WT9X17.5,WT,0.000515,0.22479,0.15239999999999998,17.5,1.66816e-07,3.19072e-08,1.01844e-05,4.1984e-06,28.88
WT8X50,WT,0.00147,0.215646,0.26416,50.0,3.1948799999999996e-07,3.872959999999999e-07,1.8696e-05,2.9355999999999998e-05,82.5
WT8X44.5,WT,0.00131,0.212852,0.26416,44.5,2.79552e-07,3.3820799999999995e-07,1.6564e-05,2.5747999999999998e-05,73.42
WT8X38.5,WT,0.0011300000000000001,0.209804,0.26162,38.5,2.3670399999999997e-07,2.87872e-07,1.4087599999999999e-05,2.1976e-05,63.52
WT8X33.5,WT,0.000981,0.20751799999999998,0.25908,33.5,2.02176e-07,2.4752e-07,1.20704e-05,1.9024e-05,55.27
WT8X28.5,WT,0.0008390000000000001,0.208788,0.180848,28.5,2.02592e-07,8.9856e-08,1.27428e-05,9.9384e-06,47.02
WT8X25,WT,0.000737,0.20650200000000002,0.179578,25.0,1.7596799999999998e-07,7.7376e-08,1.11192e-05,8.6264e-06,41.25
WT8X22.5,WT,0.0006630000000000001,0.204978,0.178816,22.5,1.5724799999999998e-07,6.822399999999999e-08,1.0004e-05,7.6588e-06,37.12
WT8X20,WT,0.000589,0.203454,0.17779999999999999,20.0,1.37696e-07,5.990399999999999e-08,8.774e-06,6.7568e-06,33.0
WT8X18,WT,0.0005290000000000001,0.201422,0.177546,18.0,1.27296e-07,5.075199999999999e-08,8.282e-06,5.74e-06,29.7
WT8X15.5,WT,0.00045599999999999997,0.201676,0.140462,15.5,1.1439999999999999e-07,2.5792e-08,7.609599999999999e-06,3.6736000000000003e-06,25.57
WT8X13,WT,0.000384,0.19938999999999998,0.1397,13.0,9.776e-08,1.9926399999999998e-08,6.7076e-06,2.8536e-06,21.45
WT7X436.5,WT,0.0129,0.29972,0.47752,436.5,4.3264e-06,1.2812799999999999e-05,0.00021484,0.00053792,720.22
WT7X404,WT,0.0119,0.28956,0.47244,404.0,3.7356799999999995e-06,1.1523199999999998e-05,0.00019024,0.00048872,666.6
WT7X365,WT,0.010700000000000001,0.28447999999999996,0.45465999999999995,365.0,3.07424e-06,9.817599999999999e-06,0.000156456,0.00043296,602.25
WT7X332.5,WT,0.00978,0.27432,0.44958,332.5,2.58752e-06,8.6528e-06,0.00013464399999999998,0.00038704,548.62
WT7X302.5,WT,0.0089,0.2667,0.44195999999999996,302.5,2.1798399999999997e-06,7.654399999999999e-06,0.00011578399999999999,0.00034604,499.12
WT7X275,WT,0.008090000000000002,0.25654,0.43688,275.0,1.8387199999999998e-06,6.7807999999999995e-06,9.987599999999999e-05,0.00030996,453.75
WT7X250,WT,0.007350000000000001,0.24892,0.43179999999999996,250.0,1.5599999999999999e-06,5.9903999999999994e-06,8.6428e-05,0.00027716,412.5
WT7X227.5,WT,0.006690000000000001,0.241554,0.42672,227.5,1.33536e-06,5.324799999999999e-06,7.5276e-05,0.00024928,375.38
WT7X213,WT,0.00627,0.23723599999999997,0.42417999999999995,213.0,1.1939199999999998e-06,4.9087999999999995e-06,6.7896e-05,0.00023124,351.45
WT7X199,WT,0.00584,0.23241,0.42164,199.0,1.06912e-06,4.534399999999999e-06,6.1664e-05,0.00021484,328.35
WT7X185,WT,0.00544,0.227584,0.4191,185.0,9.526399999999999e-07,4.13504e-06,5.5595999999999994e-05,0.00019844,305.25
WT7X171,WT,0.00503,0.22275799999999998,0.41655999999999993,171.0,8.444799999999999e-07,3.75648e-06,4.9856e-05,0.0001804,282.15
WT7X155.5,WT,0.00457,0.217424,0.41147999999999996,155.5,7.321599999999999e-07,3.3571199999999997e-06,4.3787999999999995e-05,0.000163016,256.57
WT7X141.5,WT,0.0041600000000000005,0.21259799999999998,0.40894,141.5,6.364799999999999e-07,3.00352e-06,3.854e-05,0.00014710800000000002,233.47
WT7X128.5,WT,0.00378,0.208026,0.4064,128.5,5.532799999999999e-07,2.6832e-06,3.3948e-05,0.00013234800000000001,212.02
WT7X116.5,WT,0.0034200000000000003,0.20370799999999997,0.40386,116.5,4.8256e-07,2.3961599999999998e-06,2.9848e-05,0.0001189,192.22
WT7X105.5,WT,0.0031000000000000003,0.199644,0.40132,105.5,4.2432e-07,2.13408e-06,2.6567999999999997e-05,0.0001066,174.07
WT7X96.5,WT,0.00284,0.196596,0.39877999999999997,96.5,3.73568e-07,1.9385599999999997e-06,2.3616e-05,9.7252e-05,159.22
WT7X88,WT,0.00259,0.193294,0.39877999999999997,88.0,3.3488e-07,1.74304e-06,2.132e-05,8.774e-05,145.2
WT7X79.5,WT,0.00234,0.190246,0.39624,79.5,2.92032e-07,1.5558399999999998e-06,1.8696e-05,7.8884e-05,131.17
WT7X72.5,WT,0.0021300000000000004,0.18770599999999998,0.3937,72.5,2.6e-07,1.4060799999999998e-06,1.6728e-05,7.1668e-05,119.62
WT7X66,WT,0.0019399999999999999,0.186182,0.37338,66.0,2.4044799999999996e-07,1.13984e-06,1.56948e-05,6.1008e-05,108.9
WT7X60,WT,0.00177,0.183896,0.37338,60.0,2.15072e-07,1.0275199999999998e-06,1.41204e-05,5.526800000000001e-05,99.0
WT7X54.5,WT,0.0016,0.181864,0.37084,54.5,1.8844799999999997e-07,9.276799999999999e-07,1.23984e-05,5.0184e-05,89.92
WT7X49.5,WT,0.00146,0.179832,0.37084,49.5,1.70144e-07,8.3616e-07,1.1283199999999999e-05,4.5264e-05,81.67
WT7X45,WT,0.00132,0.178054,0.36829999999999996,45.0,1.5184e-07,7.5296e-07,1.01024e-05,4.1e-05,74.25
WT7X41,WT,0.0012000000000000001,0.181864,0.25654,41.0,1.71392e-07,3.08256e-07,1.1709599999999999e-05,2.3944e-05,67.65
WT7X37,WT,0.00109,0.180086,0.25654,37.0,1.4975999999999999e-07,2.78304e-07,1.025e-05,2.1812e-05,61.05
WT7X34,WT,0.001,0.178308,0.254,34.0,1.35616e-07,2.52512e-07,9.3316e-06,1.9844e-05,56.1
WT7X30.5,WT,0.0008960000000000001,0.17653,0.254,30.5,1.2022399999999998e-07,2.23392e-07,8.3148e-06,1.7548e-05,50.32
WT7X26.5,WT,0.00078,0.176784,0.20472400000000002,26.5,1.14816e-07,1.1980799999999998e-07,8.1016e-06,1.1726000000000001e-05,43.72
WT7X24,WT,0.0007070000000000001,0.17526,0.20396199999999998,24.0,1.0358399999999998e-07,1.0691199999999998e-07,7.3636e-06,1.0496e-05,39.6
WT7X21.5,WT,0.0006309999999999999,0.173482,0.2032,21.5,9.110399999999999e-08,9.4016e-08,6.5272e-06,9.266e-06,35.48
WT7X19,WT,0.000558,0.17906999999999998,0.17195799999999997,19.0,9.692799999999999e-08,5.5328e-08,6.9208e-06,6.4616e-06,31.35
WT7X17,WT,0.0005,0.177546,0.17145,17.0,8.694399999999999e-08,4.825599999999999e-08,6.2812e-06,5.658e-06,28.05
WT7X15,WT,0.000442,0.17576799999999998,0.170942,15.0,7.904e-08,4.072639999999999e-08,5.8219999999999995e-06,4.7724e-06,24.75
WT7X13,WT,0.00038500000000000003,0.176784,0.12776200000000001,13.0,7.1968e-08,1.8512e-08,5.4283999999999996e-06,2.9028e-06,21.45
WT7X11,WT,0.00032500000000000004,0.174498,0.127,11.0,6.1568e-08,1.456e-08,4.7724e-06,2.2959999999999997e-06,18.15
